CAZyme,FMT102,FMT103,FMT104,FMT105,FMT106,FMT107,FMT108,FMT109,FMT110,FMT111,FMT112,FMT113,FMT114,FMT115,FMT116,FMT117,FMT118,FMT119,FMT120,FMT121,FMT122,FMT123,FMT124,FMT125,FMT126,FMT127,FMT128,FMT129,FMT130,FMT131,FMT132,FMT133,FMT134,FMT135,FMT136,FMT137,FMT138,FMT139,FMT141,FMT142,FMT143,FMT144,FMT145,FMT146,FMT147,FMT148,FMT149,FMT150,FMT151,FMT152,FMT153,FMT154,FMT155,FMT156,FMT157,FMT158,FMT159,FMT161,FMT163,FMT164,FMT165,FMT166,FMT167,FMT168,FMT169,FMT170,FMT171,FMT172,FMT173,FMT174,FMT175,FMT177,FMT178,FMT180,FMT181,FMT182,FMT183,FMT184,FMT185,FMT186,FMT188,FMT189,FMT190,FMT191,FMT192,FMT193,FMT194,FMT195,FMT196,FMT201
CBM13-GH76-CBM6-CBM32-CBM32-CBM32-CBM32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBM13-GH93-GH93-CBM13,0.0,0.0,0.0,0.0,1.79384481929597e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBM13-GH97-CBM51-GH97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40888517054146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36238933335655e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13499672968599e-08,0.0,0.0,6.91516010933696e-08,8.95206910356504e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14088468984591e-07,1.84461450171597e-07,0.0,0.0,0.0,0.0,0.0,1.74257461891122e-07,6.64893360170168e-08,0.0
CBM16,0.0,7.58218353723417e-08,4.63018990129564e-08,5.92523266422362e-06,1.0562439751811081e-05,6.663520412305272e-05,1.646512553753302e-06,1.876763297142754e-05,2.2165903213467664e-06,5.931701391429765e-06,8.499583579856564e-06,3.386477309537463e-05,1.2017351644800552e-05,1.773715799674639e-05,4.08424831513783e-05,3.5325346926969337e-06,8.23246181305298e-07,3.99247482513412e-06,6.219124577852e-06,7.57082610184781e-06,1.0772223305603564e-05,3.5136580310455465e-06,4.42789476527796e-06,2.281784004994005e-06,3.0812821344911603e-06,3.109953921408613e-06,6.609229402589714e-06,3.0982585033530656e-05,1.72141774078565e-05,1.6390149391800346e-05,1.0903334951194805e-05,7.85502993805495e-08,3.384371731783285e-07,4.234355992910916e-06,5.4956382980243e-08,0.0,0.0,4.859776175220559e-07,8.36187939530349e-06,4.211324121135164e-06,2.852738219442448e-06,7.01503035467883e-06,4.269349364564234e-06,3.694154893644222e-06,3.2365765858613954e-06,8.41932609950238e-07,3.6883100210282483e-06,2.6008400957049203e-06,3.0546971974367167e-06,7.629645187366953e-06,2.807353244457314e-06,4.322715367627519e-07,1.41722593683179e-06,3.363406151734721e-06,1.0024024294407312e-05,1.119114025014337e-05,1.3061614485333167e-05,2.1726678050894238e-06,2.369146464525388e-06,3.857173336884032e-06,5.85378865318038e-07,1.358645989470832e-06,4.6098701677507e-06,4.491007292420798e-06,4.8304997183114995e-06,5.12335751866044e-06,1.2867546417084718e-05,5.65650665784682e-06,7.602515955029835e-06,2.6024000434595837e-06,5.890104775077714e-06,2.6092574611188657e-06,1.2279277559475168e-05,6.100598317496594e-06,2.512743593886915e-06,6.4788346686943515e-06,3.0749522916237187e-06,1.9655985969061327e-05,4.7875613015689264e-06,9.89482910910203e-06,4.241225994564682e-06,2.5082254289324802e-06,6.651975610023631e-06,1.5372412065699756e-05,5.899820674084661e-06,1.0878000210723283e-05,4.241112260430839e-06,3.226828699425262e-06,2.412879585797761e-06,7.675990787228088e-06
CBM16-CBM13,0.0,0.0,0.0,0.0,1.58229840244706e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6644777441762e-08,0.0,0.0,0.0,1.10261193648986e-07,3.11499815949004e-08,3.11864994964666e-08,0.0,0.0,0.0,1.69971216832786e-08,0.0,0.0,0.0,0.0,0.0,1.65242906775191e-08,1.57434982829272e-08,0.0,0.0,2.36177411487795e-07,4.69793932526228e-08,6.28526449096771e-08,0.0,1.04739326454386e-06,1.11494081020597e-05,0.0,1.6849690573446e-08,1.33999433286398e-07,0.0,0.0,0.0,0.0,1.58941152781442e-08,7.1222793327457e-07,3.20211810803214e-08,0.0,0.0,1.61971502719283e-08,0.0,0.0,0.0,0.0,3.23116609751036e-08,0.0,3.56100111732858e-07,9.8320152345362e-08,2.72325978120542e-07,6.3829096422765e-08,3.28851334058594e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.16305801971508e-08,6.54698710222225e-08,3.18156401654953e-08,2.66295532777514e-07,0.0,0.0,4.80038980465245e-08,8.0509296714569e-08,0.0,1.59362233752482e-08,4.74286347043725e-07,0.0
CBM16-CBM13-CBM13,0.0,0.0,0.0,0.0,1.32663764771084e-08,0.0,0.0,7.01907011270885e-07,2.71198855318153e-07,2.56437487802639e-07,2.41892786909909e-07,0.0,1.41108362826659e-08,0.0,3.1646353157355e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28487542763469e-08,8.812229083796119e-08,5.2653489760611e-08,1.101759418738574e-06,1.708374051847801e-07,6.484839274110507e-07,6.713446794471407e-07,0.0,6.07211133992315e-08,8.873943097355681e-08,3.4657365743214478e-06,0.0,0.0,0.0,0.0,1.321343374729497e-07,2.082782257212823e-07,3.317390315326178e-07,4.12705858494034e-08,6.100193941280636e-07,1.5125664445561264e-06,2.088868773010705e-06,0.0,3.2279908348207646e-06,1.6098028860241417e-05,6.059422180543447e-07,0.0,3.02121506523374e-08,1.65922919604866e-07,1.35570648298218e-08,1.8771611885369279e-07,3.915434428627824e-07,5.181529699242417e-07,1.063944703003352e-06,1.557853798500585e-07,4.068157423336477e-07,0.0,0.0,5.68408326060957e-08,1.777062789691273e-07,0.0,3.4448288198993e-08,9.18364472309261e-08,1.082858801826657e-07,1.233597925814049e-06,2.630009443402947e-07,4.1217581454855403e-07,5.338107368584402e-07,5.3198002767215e-07,2.3107534554088393e-07,3.73745489628649e-06,5.23830066714319e-06,5.18167001553834e-06,2.1075173491030423e-06,0.0,2.65198514032381e-08,2.05843274144427e-07,8.406145670995831e-08,7.07996966451959e-07,4.0206110235066e-08,0.0,0.0,1.21501731231457e-07,4.440797171654233e-07,9.95946834760326e-08,3.771602809211798e-07,5.68943626870816e-08
CBM16-GH123,0.0,0.0,0.0,0.0,1.10760888171295e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11916349083577e-07,0.0,0.0,0.0,8.84905819718753e-08,5.85247749147122e-08,0.0
CBM16-GH136,0.0,0.0,0.0,2.17304143000171e-08,4.3384693777271014e-07,0.0,8.34835505045164e-06,3.57420451548677e-08,0.0,7.10943197036443e-08,0.0,1.38476077230658e-06,1.06387153549312e-07,4.36951780082358e-07,0.0,2.27154637627145e-08,0.0,0.0,1.52371494158822e-07,1.39122374549765e-07,0.0,2.87025862414765e-07,2.21859461619908e-08,0.0,0.0,0.0,2.0995422177251e-08,4.1520039365471e-08,6.23530715172166e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48312972617126e-07,0.0,4.48319919509897e-06,2.09868404840699e-08,2.08730594941366e-08,0.0,3.5936804054106e-07,0.0,0.0,2.51873643257233e-08,1.2381565247563692e-06,2.64699638101729e-08,0.0,9.21663710644611e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.276253016509393e-07,2.55964056570018e-08,4.67238228716559e-08,3.725647543095116e-07,0.0,2.21767733932815e-08,4.7065333050363304e-08,0.0,0.0,4.66126904073694e-07,2.5315151085537e-08,0.0,1.89684937302176e-06,8.5388966834005e-07,0.0,0.0,0.0,0.0,1.44231796982168e-07,0.0,3.68312165459429e-08,0.0,7.67391574090495e-07,0.0,5.39661359658672e-07,5.05738036995202e-08,3.62335259863195e-08,0.0,7.55521862744723e-08,7.49516151464552e-07,1.51939340499665e-07
CBM16-GH136-CBM32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48122492697099e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31326331556583e-08
CBM16-GH16-GH16,0.0,0.0,0.0,1.03353120979748e-06,2.824400329412623e-06,0.0,0.0,1.393182227398748e-06,8.60011664431105e-07,2.266327946174865e-06,2.325569752548951e-06,0.0,0.0,0.0,0.0,0.0,4.743404469440372e-07,0.0,0.0,0.0,0.0,3.17004569286596e-07,0.0,0.0,0.0,0.0,4.63766206173576e-08,1.152222786416014e-07,2.52507204462217e-07,0.0,0.0,2.97349192573936e-07,0.0,3.00932564405656e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.7666895872363e-08,0.0,1.651869169627754e-07,3.78192047563806e-07,4.026125275483763e-07,0.0,9.3448059273262e-08,1.40476645686076e-07,1.419674969381723e-07,0.0,0.0,1.47730690849832e-07,0.0,1.16525577555767e-07,1.6273309658357328e-07,2.10583006515087e-07,9.37890116941267e-08,9.427831155053e-08,0.0,9.81748760165962e-08,7.15326509539359e-08,9.44432591013717e-08,1.8553390528759e-07,0.0,0.0,0.0,0.0,9.77272507663124e-07,2.41232460353358e-08,0.0,1.6467559683273473e-06,7.26165013598687e-08,3.954302220743559e-06,2.70385742531676e-06,1.91243566796514e-06,6.5023458206537e-07,8.14700935246879e-07,4.0459871807064405e-07,0.0,1.457901114775925e-07,0.0,2.30600058688154e-08,2.41275451675939e-08,2.84821037381504e-07,0.0,5.949996896602087e-07,3.06075344880826e-07,0.0,4.65472274727457e-08,2.41871598479929e-08
CBM16-GH53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47493088501735e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9722624437555403e-08,0.0,0.0,0.0,0.0,0.0,4.522982900767079e-06,1.3358559936937006e-06,4.223566236805014e-06,9.199905113192105e-07,1.06363349894189e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.868867481123634e-07,3.9528539125993763e-07,5.514799069464216e-07,3.298367465871497e-07,1.49958362272846e-08,0.0,0.0,1.49678451477725e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBM16-GT39,0.0,0.0,0.0,0.0,1.0227587381907338e-05,0.0,2.32059388891082e-08,5.18405540644173e-07,0.0,0.0,0.0,0.0,2.927031459990183e-07,4.360789101418099e-06,5.752440641403292e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.74766790154436e-08,2.67702434414153e-08,0.0,2.30541714469281e-08,2.6305598900482e-08,1.827311406817716e-07,3.137973895844501e-06,1.396037373310795e-06,1.0548867685898153e-05,0.0,0.0,1.8475417621506917e-05,0.0,0.0,0.0,0.0,0.0,1.5704053632120838e-06,3.180192182321232e-06,5.95259556067764e-07,1.36798851043586e-07,7.37323385578089e-07,1.817920135689849e-07,8.91908961099228e-08,0.0,4.50394217653783e-08,4.49475597188014e-08,1.13086125544064e-07,0.0,0.0,0.0,0.0,2.6957835656575e-07,1.1223877575642836e-06,2.79675879884754e-06,1.927046999578269e-06,1.36318742313368e-07,0.0,0.0,1.65488598206902e-06,1.25177472756214e-06,8.9869405276013e-06,6.17171355456564e-08,0.0,6.8777678361292e-08,0.0,7.514119567142619e-06,5.005141406526727e-06,2.091241422923876e-06,2.557577743687039e-06,2.93993092648383e-06,6.41559267355948e-06,0.0,6.9130646467005e-08,0.0,2.37977989124887e-08,1.6227954494364537e-05,7.766501745003855e-06,3.130791595187847e-06,4.9421618203447105e-08,4.413885933130366e-06,1.3875684458444299e-05,1.6409836723416158e-05,9.631130465631877e-06,2.010604292358319e-06,1.57032169954113e-07,6.7842779511771e-08,4.252861865653059e-06,1.592939340881072e-05
CBM2,0.0,0.0,0.0,3.57979982942386e-06,2.015885930821991e-06,0.0,2.5648669298488e-07,3.269221234336501e-07,0.0,3.35393695037221e-07,2.47456000054233e-07,6.20084204981576e-07,1.08625497126463e-08,0.0,4.51702555022666e-07,6.16398880243779e-08,5.01921859106378e-08,0.0,4.258407794463473e-07,0.0,0.0,1.0691057565668e-08,0.0,6.14919089339561e-06,1.23311284850661e-05,6.16097962367228e-06,1.849421314107935e-07,3.109533483327723e-06,2.53349884902782e-06,9.857593264598987e-06,1.005708731861596e-06,1.86765871399498e-07,0.0,6.85817044926869e-07,1.79729803522121e-07,0.0,0.0,0.0,3.7414121657057336e-07,1.7932441903850843e-06,3.1377876495439775e-06,2.39106347461792e-06,3.907437971990032e-06,8.16411383488186e-06,5.131802593805115e-07,0.0,3.08919582350437e-06,8.592800701231362e-06,1.0289913699939688e-05,2.167520947083976e-06,3.45981434507015e-07,0.0,2.08725107033395e-08,9.41860440878847e-06,5.842353876628726e-06,1.7824197862200854e-05,4.992245467028286e-06,4.61618626720318e-08,0.0,9.858907321657289e-08,2.424433093222975e-07,1.247132157259076e-07,1.0982892382046112e-06,5.17189127103173e-06,1.522420154779117e-06,1.4844122967792852e-05,1.5171735222654484e-05,4.1805568508353057e-07,9.27615729499888e-08,6.13559017627714e-08,2.5123665082027077e-07,4.195962647568042e-07,3.960933745660726e-07,1.86713741309641e-06,2.6222956974405413e-07,1.45834505031122e-06,4.701447297529604e-07,3.5805631900351207e-06,6.352343382489101e-06,3.5424215554125263e-07,4.4232319672679604e-07,7.573031003413453e-07,1.8012575208479717e-05,5.672426729954263e-06,6.480121586412367e-06,3.484935756124974e-07,3.6957764894766585e-06,4.755864821978899e-07,6.704737849264916e-07,1.639442673303092e-05
CBM2-CBM2,1.08719429458944e-06,2.45101484802952e-07,6.05304961629481e-08,2.65688268590052e-08,1.28681265789652e-07,0.0,2.44828206940113e-07,3.22932513241349e-08,2.01433143557011e-08,4.20666602331563e-07,0.0,6.56025632360008e-08,4.331723150170832e-06,0.0,8.171200641367678e-07,1.50890071259118e-07,2.99107933015855e-08,0.0,2.73841741339637e-08,0.0,1.416322370314112e-07,0.0,0.0,8.80014419859381e-07,2.91076594096798e-06,3.4476967622822555e-06,5.75948040445186e-08,4.891632013136646e-06,1.2585851166385516e-06,4.1469342815602685e-06,7.87912560128049e-07,1.95973863198729e-07,9.312587481218335e-07,0.0,1.49902304214195e-07,0.0,0.0,0.0,5.137307209435681e-06,2.636108081544184e-05,2.3429159592534475e-05,1.932941534152031e-06,2.072320026280591e-05,2.9948533066557985e-05,7.762737762609642e-06,0.0,3.868421178969679e-05,9.596275492672e-06,8.176627633275941e-06,3.04865496071393e-06,2.96607404324518e-08,8.58898879328262e-07,3.748194238605735e-07,7.567183438254336e-06,1.094857030797215e-05,1.4659684906707825e-05,1.0628016551738066e-05,0.0,7.92340447904159e-06,9.443828465402425e-06,1.8623383082058531e-06,1.75932644364562e-06,3.058535905750653e-06,7.04908857741731e-07,1.8598566121055724e-06,1.8057072550789309e-06,1.8063679594338252e-06,4.84027110316358e-07,8.58445590113631e-07,3.894436478652802e-06,4.259831334596611e-06,3.006064342008e-07,2.99347824133234e-08,0.0,8.62665961854817e-08,2.89688235800361e-08,3.40962615997645e-08,2.39586745919775e-06,2.161991404862165e-06,1.8592465070210872e-05,8.603648806372392e-06,6.702729228165601e-06,3.89996750494965e-06,4.328027303067892e-06,2.1193537167566556e-06,3.240131622382146e-05,9.319455990069466e-06,6.333138695604052e-06,5.811517573678576e-06,2.0742860700789395e-06
CBM22,0.0,0.0,0.0,0.0,2.2284199930782279e-07,0.0,0.0,4.4583199379752667e-07,0.0,0.0,4.59018800658479e-08,0.0,3.84610596277272e-07,5.02768784613591e-08,5.47944001427184e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016934979395849e-07,1.057735269303472e-06,1.81972134124837e-07,1.9536421547966837e-06,0.0,0.0,0.0,5.13266061341857e-08,0.0,0.0,0.0,0.0,3.481719801252332e-07,1.6064687822706112e-06,5.6515867548967625e-06,3.2393191123985327e-06,2.196308552404278e-06,2.543381001257704e-06,0.0,0.0,4.61701185460991e-08,4.610172709479173e-07,4.63700431101181e-08,2.87160576276213e-08,0.0,0.0,0.0,1.174667919007269e-06,2.381322633969961e-06,3.1402435652107583e-06,2.49969983870474e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1014808454462795e-06,4.6416133284278567e-07,2.98639742042899e-07,4.445485954595637e-07,4.453950102540504e-07,1.0778097176791983e-06,4.47336003117923e-08,2.283971052185203e-07,2.3384027299637718e-07,4.62186559318024e-08,4.01295205202811e-07,9.10048211699977e-07,2.54666225203601e-07,0.0,1.2659553481045915e-06,1.8250915122803383e-06,1.0490663286994634e-06,7.60268777878515e-07,5.767771871709614e-07,2.30824903191309e-06,6.146015249682058e-07,1.9093748972166297e-06,3.606111076217584e-06,1.0637681197585571e-06,2.407869663650528e-07,3.4949652998150145e-07,1.5783939121657499e-06
CBM22-CBM13,0.0,0.0,0.0,0.0,4.27548506153443e-08,0.0,0.0,0.0,0.0,3.06247371585866e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05245402951389e-08,0.0,0.0,0.0,5.22061743345081e-08,1.1267056186108725e-06,0.0,0.0,0.0,0.0,0.0,2.13881791964406e-08,2.12584690291252e-08,0.0,6.13675121359254e-08,0.0,0.0,0.0,4.37658749575679e-08,0.0,0.0,4.52976363842612e-08,8.99136019701696e-08,1.7461690361157e-07,9.74764221956499e-08,5.32482644570743e-08,0.0,0.0,5.2494612383297195e-08,3.1876574481702e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033715671098775e-07,0.0,0.0,0.0,0.0,0.0,3.08949460601931e-08,3.06493593535691e-08,0.0
CBM22-CBM16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3094876911538e-07,6.594176779123761e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54974159313945e-07,4.34746992694164e-07,6.2390122914006e-07,0.0,6.690007706605611e-07,3.44095159644539e-06,6.323181992690371e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42186304758125e-08,0.0,3.09115158386261e-08,0.0,0.0,0.0,0.0,0.0,1.852513696538242e-07,2.73612389073648e-07,0.0,4.36033025301671e-08,2.583942610734208e-07,4.05098041935156e-07,2.82926984536e-08,0.0,0.0,1.37280940630798e-08,0.0,1.402299765209165e-07,0.0,5.8983967122406697e-08,8.38971287070869e-07,1.072296485313276e-07,0.0,0.0,0.0,0.0,1.60932686329405e-08,1.7360912981302e-06,0.0,5.88011668243071e-08,1.142298796185492e-06,4.63086683082719e-07,1.34915339914668e-08,1.883170358735772e-06,0.0,0.0,4.54583557172155e-08,6.644244695234741e-07,7.1791529555234e-07
CBM22-CBM16-CBM13-CBM13,0.0,0.0,0.0,0.0,0.0,1.67680482667089e-08,0.0,1.2315782456461e-06,5.11330287490874e-07,3.06215750793755e-07,2.54865627314504e-07,1.85032870665643e-08,1.81248119108275e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78750725982154e-08,1.74959380624596e-08,0.0,1.42491388715613e-06,4.69645876353883e-07,3.69440070958143e-07,4.6463597559228e-06,1.81012436374281e-08,1.35952441235566e-06,3.84396444221839e-07,1.1184801470955e-06,0.0,0.0,0.0,0.0,3.38112409247698e-07,7.79908684169624e-07,1.58142371163948e-06,0.0,7.29122060080271e-07,3.17050674463855e-06,3.36745132150693e-06,0.0,1.76030429775321e-06,2.52421040072856e-06,1.39031130289434e-06,0.0,1.04622634450534e-06,1.33288115480397e-06,0.0,1.19340960637651e-07,2.03343786356031e-07,5.13502185909273e-07,5.79522215792641e-07,1.22419438437844e-06,4.76436601075087e-07,0.0,4.18634037797531e-07,8.9816173252781e-07,8.65254177427613e-07,0.0,1.79177337947783e-08,1.7398586678902e-08,0.0,2.10920835411e-06,1.65883744213457e-06,1.94941039541492e-06,3.04170194106945e-06,3.59459804382509e-06,1.67515784186484e-06,1.70037707625301e-06,2.71062085656636e-06,3.20640160055004e-06,7.40471523208929e-07,1.72564372486409e-08,0.0,0.0,7.02391440576704e-07,2.1761526343719e-06,0.0,1.72178998590118e-08,0.0,3.46809278155067e-08,5.447889427422e-07,7.03645555184037e-07,1.32800177172243e-06,0.0
CBM22-CBM16-GH53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53353773008214e-08,3.63382175730353e-06,0.0,0.0,0.0,0.0,1.34318768722852e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42273854017566e-08,2.4748466471864e-07,0.0,1.36395595312683e-08,0.0,2.31049387798751e-07,0.0,0.0,1.48849688628544e-08,1.14051942178105e-06,0.0,0.0,0.0,1.48170184916316e-08,5.20952196775387e-07,1.10297019036729e-06,3.66436760607378e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.90003750298749e-07,5.76573469132478e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37111465497298e-08,4.24446629685555e-08,0.0,2.83499287487497e-08,0.0,0.0,6.98716914031737e-08,0.0,0.0,6.63139484248349e-07,1.45052464753187e-06,1.9053994397895e-06,5.7276566400209e-07,1.44536064312073e-06,5.53999918482422e-08,0.0,0.0,1.37178960185186e-08,0.0,1.44213283743548e-06,0.0,0.0,0.0,0.0,0.0,0.0
CBM22-CBM22-CBM22-GH43_16-CBM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75787393213697e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82080176485976e-08,3.85700072631838e-08,9.74004831674757e-08,5.81945737881219e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93752971153724e-07,0.0,0.0,0.0
CBM22-CBM22-GH10-CBM9,3.16353715739017e-07,2.91763893591226e-08,2.30573725076646e-07,0.0,0.0,2.62568387167462e-08,7.74913272184635e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6215927539163e-08,5.7153747504464096e-08,9.19689330171356e-06,0.0,2.93352891633497e-08,0.0,0.0,0.0,4.16154033927202e-08,1.976914047939176e-06,3.939680470861983e-07,0.0,2.6435663794533e-08,0.0,0.0,0.0,0.0,0.0,2.78001827889284e-08,5.73263490485529e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.0634483144195e-07,0.0,0.0,2.75576075127021e-06,0.0,0.0,0.0,0.0,1.02291379410146e-06,4.51936649693493e-07,9.02546543505092e-07,5.45351290163244e-08,5.37401931314961e-08,1.33535704560494e-07,2.69773185274278e-08,5.3727781170265e-08,1.07997063433388e-07,0.0,1.45329768971536e-05,4.76187096332969e-08,2.70465032632667e-08,5.3132890823063e-08,6.30464698713636e-08,2.506407918250319e-07,4.05060846118186e-08,2.03941397379407e-08,0.0,0.0,2.00817304284308e-08,8.21183456001624e-07,6.20116445090982e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72989887016776e-07,6.57725735101849e-08,0.0,0.0,0.0,0.0,0.0,3.00172499513006e-07,1.060197069047559e-07,0.0
