"","FMT102","FMT103","FMT104","FMT105","FMT106","FMT107","FMT108","FMT109","FMT110","FMT111","FMT112","FMT113","FMT114","FMT115","FMT116","FMT117","FMT118","FMT119","FMT120","FMT121","FMT122","FMT123","FMT124","FMT125","FMT126","FMT127","FMT128","FMT129","FMT130","FMT131","FMT132","FMT133","FMT134","FMT135","FMT136","FMT137","FMT138","FMT139","FMT141","FMT142","FMT143","FMT144","FMT145","FMT146","FMT147","FMT148","FMT149","FMT150","FMT151","FMT152","FMT153","FMT154","FMT155","FMT156","FMT157","FMT158","FMT159","FMT161","FMT163","FMT164","FMT165","FMT166","FMT167","FMT168","FMT169","FMT170","FMT171","FMT172","FMT173","FMT174","FMT175","FMT177","FMT178","FMT180","FMT181","FMT182","FMT183","FMT184","FMT185","FMT186","FMT188","FMT189","FMT190","FMT191","FMT192","FMT193","FMT194","FMT195","FMT196","FMT201"
"msp_1062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61200292244435e-07,6.90051969188198e-07,1.38215161984427e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37336231353254e-07,1.36916714669219e-07,2.325395511631e-07,1.30842454714915e-07,0,0,0,0,0,0,0,0,0,0,0,0,7.59439570337985e-08,0,0,0,0,0,0,0,2.5083842080741e-07,0,0,0,0,0,7.10913561823419e-07,0,0,0,0,0,0
"msp_1066",0,0,0,0,0,0,0,0,0,0,0,0,0,7.00990948695538e-07,2.10952821147693e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37210659770097e-08,0,0,0,0,0,2.92242279983806e-07,0,0,0,0
"msp_1068",0,0,0,0,0,0,0,0,0,0,0,0,0,1.91850311607644e-06,3.19092943352241e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07391132455055e-07,0,0,0,0,0,3.31554236333381e-07,0,0,0,0
"msp_1069",0,0,0,0,2.05572007723348e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93668022037265e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42989099753536e-07,0,0,0,0,0,2.81545823100645e-07,0,0,0,0,0,0
"msp_1070",0,0,0,0,0,0,0,0,2.07491870026395e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11664118440906e-07,0,0,0,0,0,0,0,8.12859037482997e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62749827155166e-08,0,0,0,0,5.20823746794488e-08
"msp_1076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32399768796665e-07,1.4950730368413e-07,3.75268167641097e-07,0,0,1.54500905285291e-07,0,1.87145120188486e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00575394362581e-07,3.20006694134104e-07,0,0,0,0,0,0,0,0,0,6.0412370864009e-08,0,2.39014412944862e-07,2.79590956561244e-07,2.70162469102208e-07,5.69558019609902e-07,0,0,0,0,1.17648934844941e-07,0,0,0,0,0,0,0,0,1.52060739140895e-07,8.47967696735306e-08,0,0,0,0,0,3.71339092741934e-07,2.58948706054508e-07,0
"msp_1083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47682250713391e-07,2.55242953355008e-07,2.47370362869151e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96242397700939e-08,0,0,0,0,0,0
"msp_1089",0,0,0,1.15816260784391e-07,1.41303619296961e-07,0,4.39665773515421e-08,0,0,0,0,0,0,0,0,0,0,5.65100161729775e-08,0,0,0,0,0,0,0,0,0,0,0,0,2.46032270685931e-07,8.89018686712238e-08,3.00930889089373e-08,0,5.16612609118546e-08,3.23516929148703e-08,0,0,1.08330616863627e-07,3.75011882260515e-07,2.52303480912704e-07,0,0,0,0,0,0,0,0,0,0,0,0,3.36060121272027e-08,0,2.57357845412016e-08,0,4.86647994896231e-08,0,2.83443274459065e-08,1.71404358754412e-07,1.54690760887598e-07,3.67275177192433e-08,0,0,0,0,0,0,3.4066688794325e-07,0,1.88418590263477e-07,2.57977150423709e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35173366108549e-08,0,7.83232972550133e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61272023181527e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06828035619274e-07,8.77635998892348e-08,0,0,0,0,1.38559198571117e-07,0,0,0,0,0,0,5.88256719842237e-08,0,0,8.94750419488399e-07,0,0,0,0,0,0,5.46711209998235e-07,0
"msp_1093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85381774827682e-07,3.84650048763436e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76684672579826e-08,0,0,0,0,0,0,0,0,0,0,6.32735720790296e-07,6.33238251494973e-07,2.46518812138747e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55534491238351e-07,0,0,6.67769350476352e-08,3.66793717526517e-07,1.72501913005596e-07,0,0,0,0,0,3.83611635198782e-07,0,8.91733743566402e-08,1.06547204295367e-07,9.12983529863762e-07,0,6.45999337611085e-07,0,0,0,1.06708483108218e-07,8.2591063275902e-07
"msp_1109",0,0,0,0,1.17170152498492e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71768464144021e-07,0,0,0,0,0,2.54920721259305e-07,0,0,0,0,0,0
"msp_1111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68651373464174e-07,1.94259488352546e-07,2.60436279296958e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1114",0,0,0,0,0,0,0,0,2.04092701946129e-07,5.22954080832635e-08,5.0122210257267e-08,0,0,0,0,0,0,0,0,0,0,0,0,1.35766857197586e-07,3.74989726594734e-07,4.78688670360034e-07,0,0,0,0,0,5.17880025526248e-07,4.64728908335841e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41231389827626e-07,1.35157457779406e-07,1.58673328143389e-07,0,0,0,0,0,4.6793392023895e-08,0,0,2.01559185665424e-07,1.97792275217973e-07,1.12450733798446e-07,0,0,0,0,0,0,3.64146396649588e-07,4.7283438913357e-08,0,0,0,0,0,0,0,0,0,1.46781818730495e-07,2.82943092594969e-07,0,0,0,0,0,1.09777205189852e-07,1.63397563837315e-07,0
"msp_1125",0,0,0,0,5.16657852502722e-07,0,0,2.75868301583491e-07,0,2.74291632926668e-07,4.8896858599045e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51188309535311e-07,1.91439395128951e-07,5.56940455587098e-07,2.12904453338479e-07,0,0,0,0,0,3.78039906289964e-08,4.77673811206529e-07,3.5250043103806e-07,2.88575583090166e-08,2.97890303641314e-07,3.03390745384176e-07,0,0,0,0,0,0,0,0,0,0,0,0,9.02798835528896e-08,3.2700652175617e-08,2.835328912697e-08,6.52481120758696e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48290751439672e-07,9.19915510721351e-07,0,0,0,8.12253930863716e-07,2.75602247205676e-07,6.08784218437862e-07,0,0,0,0,6.82167283533618e-07
"msp_1127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68457858462454e-07,0,0,0,0,6.54375766492531e-06,0,0,0,0,0,0,0,0,7.02308689822245e-07,1.67616252898472e-07,8.59266695213373e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5738682881164e-07,7.62177956593025e-07,5.50705342846334e-07,1.21551705603928e-07,0,0,8.08132333772553e-08,1.35389183392491e-07,7.67426294816541e-08,1.00217647187093e-07,1.00029620175747e-06,2.34449619148196e-07,1.14156207735993e-06,5.65703628090171e-07,0,0,0,0,3.78746325737426e-07,5.08372779698383e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19531372721092e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83546248703056e-07,4.08351726434567e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44267947028394e-08,0,0,0,0,0,0,5.44611857086372e-07,7.54146312180691e-07,0,3.19724783946013e-07,6.44875370892928e-07,1.38057274103344e-06,0,0,0,0,0,3.48409697631002e-06,0,0,4.83917626438533e-07,8.534073009632e-07,0,0,0,0,0,0,0,7.29970234318774e-07,1.51019427865531e-06,0,0,0,0,0,3.25288539212528e-07,6.90989761997399e-07,0
"msp_1134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14246975532554e-08,0,0,0,0,0,7.92424373507971e-08,0,0,0,0,0
"msp_1138",0,0,0,0,0,0,0,0,0,0,0,0,0,5.85083703164847e-08,2.58850915686472e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52907696986713e-06,0,1.05202173662847e-06,0,0,0,0,0,0,0,0,0,1.3781292337669e-08,0,0,0,0,0,1.27714209279455e-07,0,0,0,0
"msp_1139",0,0,0,0,0,0,0,1.07261809900117e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1950166328197e-06,0,1.30355419398521e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93099481805373e-08,0,0,0,0,0,6.54533273444875e-08,0,0,0,0,0,0
"msp_1142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92612462394516e-06,3.30127765464381e-06,4.63445443678776e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1143",0,0,0,0,0,0,0,6.82388604051328e-08,0,0,5.11345440832149e-08,0,0,0,0,0,0,0,0,0,0,0,0,5.36974940434205e-08,5.09409026819477e-08,0,9.37988520824431e-08,0,0,0,0,1.01492017702698e-08,0,0,0,0,0,0,3.59059277908394e-07,0,4.20881944562651e-08,0,3.23538263593107e-08,0,0,0,8.47705145290967e-08,8.39230664327737e-08,5.43827071562987e-08,0,0,0,0,2.02562021357326e-07,2.00670537959976e-07,9.29303307309928e-08,0,0,9.7432888845587e-08,0,0,0,0,0,3.88822626580997e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02559371620951e-07,5.25464864932994e-08,2.83036884007329e-08,0,1.46750040815233e-07,1.05892726199084e-07,2.44228848438615e-07,1.71872361618724e-07,1.64242160357038e-07,3.29310907809414e-08,1.38423912449802e-08,2.0323966646608e-07
"msp_1146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34179527657801e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1155",0,0,0,0,0,0,0,0,1.37247830419628e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12147211480274e-07,9.9146700356801e-05,4.22739106684245e-08,3.63376161396141e-08,2.43894802935002e-08,4.57436977432418e-08,4.31371775635412e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9263445877371e-05,5.6323770436893e-06,6.16002055780541e-07,9.86046461140121e-08,0,9.54072889235511e-06,2.0554074080182e-05,8.38373656061004e-06,2.00753542105679e-05,3.99031681656202e-05,4.05281077825551e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25259194021691e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69845334956571e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92455849089534e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42936089683463e-07,2.33948908634641e-07,0,0,0,0,8.5422623036462e-07,1.55970885323701e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.20952484153109e-07,4.15666947690684e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79441652162745e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3045138310108e-08,0
"msp_1172",0,0,0,0,0,0,0,0,0,0,0,0,0,7.32480850300652e-08,5.10153744346149e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77163684970279e-07,9.68799907372255e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64366833586997e-08,1.36958214470741e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1173c",0,0,0,0,0,0,0,7.62002221755911e-08,1.92428474008938e-07,1.11580204903325e-07,1.56326509264584e-07,0,0,0,5.88460155944497e-08,0,0,0,0,0,0,0,4.66429689236706e-08,3.27394323615129e-08,6.5792713625786e-08,6.7960859726024e-08,0,0,0,0,0,5.89448472050418e-08,0,6.00166174469206e-08,0,0,0,0,6.18442702567937e-08,4.80466797638696e-08,3.77902240278793e-08,0,5.42629997278615e-08,9.9372902602773e-08,1.43821480842156e-07,0,0,1.2243777136702e-08,1.14466949230981e-07,5.18558487610412e-08,7.54966164522599e-08,0,0,0,0,0,0,0,0,0,5.1990821328907e-08,0,0,1.15019947913017e-07,2.03121962268543e-07,1.15227391373682e-07,2.08018866706132e-07,6.78618409632651e-08,1.05930723177478e-07,1.67714518157218e-07,5.10161772891122e-08,8.22279181351819e-08,1.36222758763537e-08,1.3270206810115e-07,2.4717781679045e-07,2.28416058884875e-07,1.1717246313286e-07,0,5.40090517524377e-08,6.97331326899413e-08,1.33720357456794e-07,4.92984351834303e-08,4.86283169745483e-08,0,5.23826014598004e-08,7.67819307583353e-08,5.73625211457575e-08,1.43667304054209e-07,8.02017721283801e-08,4.49071255731777e-08
"msp_1175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26088706424855e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54823958312337e-07,0,0,0,0,0,5.06339809478433e-07,0,0,0,0
"msp_1177",0,0,0,0,1.85614262822784e-07,0,0,6.38804350192952e-07,0,0,3.19466594677268e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20901269029041e-08,7.55199581836002e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70397339699328e-08,0,8.13839628492442e-08,0,0,0,0,0,0,7.00755213483525e-08,0,0,0,0,6.96744759142464e-08,2.13197613343095e-08,0,0,0,0,0,0
"msp_1180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94479957714043e-08,0,0,0,0,0,3.85719565190352e-08,0,0,0,0,0,0
"msp_1185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12572967436902e-08,0,0,0,0,0,3.28304613527874e-08,0,0,0,0,0,0
"msp_1188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32799468563569e-08,0,0,0,0,0,8.3924251863783e-08,0,0,0,0,0,0,0,0,0,0,0,1.97345283698543e-07,0,6.30059000211711e-08,2.57463010434323e-07,5.10616888779285e-07,0,0,0,0,0,0,0,4.47485705711989e-08,7.06862771638054e-08,0,0,0,0,0,4.56996741115577e-08,7.20960909559909e-08,0
"msp_1191c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57339088937738e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20365085005394e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50531283713777e-06,3.78387715530025e-06,1.42264679468628e-06,2.55146482744365e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48151484054139e-07,1.17791357605487e-05,4.58221673180062e-07,4.93392997749377e-07,9.36685408251291e-08,6.27282894349553e-07,1.10198291287606e-06,0,0,0,0,0,0,0,0,0,0,0,2.8642169766962e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93311849744681e-07,0,0,5.30077999981021e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91905632506365e-07,0,0,0,0,0,3.33222997056889e-07,0,0,0,0
"msp_1200",0,0,0,1.38520099669734e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41265315234896e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80969380711255e-06,0,0,0,6.73518926097103e-06,0,3.57508838612626e-06,0,0,0,0,5.04417135426978e-06
"msp_1203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38623552172654e-08,8.59191401663693e-08,9.93028669480153e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1204",0,0,0,0,0,0,0,0,0,0,0,0,0,2.26686425562743e-06,6.450957736894e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1894974714542e-07,0,0,0,0,0,4.06491525604612e-08,2.07531351768134e-07,0
"msp_1206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53679082607812e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1219",0,0,4.53271510995251e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75906629849145e-07,2.73514179602213e-07,0,1.47556185445185e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96491757620847e-07,3.00559122339069e-07,2.45167243339463e-07,5.22156340773569e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73526138905429e-07,0,0,0
"msp_1220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32207205311632e-07,0,0,0,7.68728721061966e-08,1.6883101046287e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76332335681784e-07,6.93600122838136e-07,7.98994102207803e-07,7.80330697754277e-08,0,1.31185249040007e-07,3.36387172363632e-07,0,0,0,0,6.91613391295715e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_1234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02376691858109e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10883698579559e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
